run,round,config_name,loo_r,is_r,gap,adjusted,f1_loo,qwk_loo
4,7,B_tumor_PCA12_Ridge_a200,0.5672,0.8488,0.2815,0.5015,0.4554,0.4000
4,7,C_combined_PCA10_Ridge_a1,0.5457,0.8314,0.2856,0.4779,0.3749,0.3200
4,7,C_combined_PCA10_Ridge_a5,0.5455,0.8313,0.2858,0.4776,0.3749,0.3200
4,7,C_combined_PCA10_Ridge_a10,0.5450,0.8313,0.2863,0.4769,0.3749,0.3200
4,7,C_combined_PCA10_Ridge_a20,0.5446,0.8310,0.2864,0.4764,0.3749,0.3200
4,7,C_combined_PCA10_Ridge_a50,0.5429,0.8307,0.2878,0.4740,0.3749,0.3200
4,7,B_tumor_PCA10_Ridge_a0.1,0.5372,0.8167,0.2795,0.4724,0.4747,0.3571
4,7,B_tumor_PCA10_Ridge_a1,0.5370,0.8166,0.2796,0.4722,0.4747,0.3571
4,7,C_combined_PCA10_Ridge_a100,0.5412,0.8296,0.2884,0.4720,0.3749,0.3200
4,7,B_tumor_PCA10_Ridge_a3,0.5368,0.8167,0.2798,0.4719,0.4747,0.3571
4,7,B_tumor_PCA10_Ridge_a5,0.5368,0.8166,0.2798,0.4719,0.4747,0.3571
4,7,B_tumor_PCA10_Ridge_a10,0.5365,0.8165,0.2801,0.4714,0.4747,0.3571
4,7,B_tumor_PCA10_Ridge_a20,0.5359,0.8163,0.2804,0.4707,0.4747,0.3571
4,7,B_tumor_PCA10_Ridge_a50,0.5337,0.8157,0.2820,0.4677,0.4747,0.3571
4,7,C_combined_PCA10_Ridge_a200,0.5371,0.8282,0.2912,0.4665,0.3749,0.3200
4,7,B_tumor_PCA10_Ridge_a100,0.5303,0.8146,0.2842,0.4632,0.4747,0.3571
4,7,B_tumor_PCA10_Ridge_a200,0.5241,0.8118,0.2877,0.4553,0.4304,0.3846
4,7,C_combined_PCA10_Ridge_a500,0.5259,0.8248,0.2989,0.4514,0.3749,0.3200
4,7,C_combined_PCA5_Ridge_a5,0.4451,0.7128,0.2677,0.3862,0.3519,0.2609
4,7,C_combined_PCA5_Ridge_a10,0.4448,0.7127,0.2679,0.3858,0.3519,0.2609
4,7,C_combined_PCA5_Ridge_a1,0.4446,0.7131,0.2685,0.3854,0.3519,0.2609
4,7,C_combined_PCA5_Ridge_a20,0.4445,0.7131,0.2686,0.3852,0.3519,0.2609
4,7,C_combined_PCA5_Ridge_a50,0.4445,0.7131,0.2686,0.3852,0.3519,0.2609
4,7,C_combined_PCA5_Ridge_a100,0.4435,0.7121,0.2686,0.3842,0.3519,0.2609
4,7,C_combined_PCA5_Ridge_a200,0.4408,0.7110,0.2702,0.3807,0.3519,0.2609
4,7,C_combined_PCA5_Ridge_a500,0.4356,0.7082,0.2726,0.3743,0.3519,0.2609
4,7,B_tumor_PCA5_Ridge_a1,0.4004,0.6709,0.2705,0.3401,0.1997,0.0870
4,7,B_tumor_PCA5_Ridge_a0.1,0.4003,0.6709,0.2706,0.3400,0.1997,0.0870
4,7,B_tumor_PCA5_Ridge_a3,0.4002,0.6709,0.2707,0.3399,0.1997,0.0870
4,7,B_tumor_PCA5_Ridge_a10,0.4002,0.6709,0.2707,0.3398,0.1997,0.0870
4,7,B_tumor_PCA5_Ridge_a5,0.4002,0.6708,0.2707,0.3398,0.1997,0.0870
4,7,B_tumor_PCA5_Ridge_a20,0.4000,0.6710,0.2710,0.3394,0.1997,0.0870
4,7,B_tumor_PCA5_Ridge_a50,0.3993,0.6711,0.2717,0.3385,0.1997,0.0870
4,7,B_tumor_PCA5_Ridge_a100,0.3982,0.6709,0.2727,0.3369,0.1997,0.0870
4,7,B_tumor_PCA5_Ridge_a200,0.3961,0.6712,0.2750,0.3336,0.1997,0.0870
4,7,C_combined_PCA3_Ridge_a1,0.2639,0.5238,0.2599,0.2090,0.2315,0.0952
4,7,C_combined_PCA3_Ridge_a20,0.2637,0.5237,0.2600,0.2087,0.2315,0.0952
4,7,C_combined_PCA3_Ridge_a5,0.2636,0.5237,0.2601,0.2086,0.2315,0.0952
4,7,C_combined_PCA3_Ridge_a10,0.2635,0.5237,0.2602,0.2084,0.2315,0.0952
4,7,C_combined_PCA3_Ridge_a50,0.2632,0.5235,0.2602,0.2081,0.2315,0.0952
4,7,C_combined_PCA3_Ridge_a100,0.2625,0.5232,0.2607,0.2072,0.2315,0.0952
4,7,C_combined_PCA3_Ridge_a200,0.2613,0.5226,0.2613,0.2057,0.2315,0.0952
4,7,C_combined_PCA3_Ridge_a500,0.2573,0.5209,0.2636,0.2004,0.2315,0.0952
4,7,A_gland_PCA5_Ridge_a1,0.1383,0.5307,0.3924,-1.0000,0.3519,0.1667
4,7,A_gland_PCA5_Ridge_a3,0.1383,0.5308,0.3925,-1.0000,0.3519,0.1667
4,7,A_gland_PCA5_Ridge_a5,0.1382,0.5307,0.3926,-1.0000,0.3519,0.1667
4,7,A_gland_PCA5_Ridge_a10,0.1383,0.5307,0.3924,-1.0000,0.2913,0.0870
4,7,A_gland_PCA5_Ridge_a20,0.1382,0.5308,0.3926,-1.0000,0.2913,0.0870
4,7,A_gland_PCA5_Ridge_a50,0.1380,0.5308,0.3927,-1.0000,0.2913,0.0870
4,7,A_gland_PCA5_Ridge_a100,0.1376,0.5307,0.3931,-1.0000,0.2360,0.0000
4,7,A_gland_PCA5_Ridge_a200,0.1367,0.5306,0.3938,-1.0000,0.2360,0.0000
4,7,A_gland_PCA7_Ridge_a1,0.3574,0.7107,0.3533,-1.0000,0.3519,0.2609
4,7,A_gland_PCA7_Ridge_a3,0.3573,0.7106,0.3533,-1.0000,0.3519,0.2609
4,7,A_gland_PCA7_Ridge_a5,0.3572,0.7106,0.3534,-1.0000,0.3519,0.2609
4,7,A_gland_PCA7_Ridge_a10,0.3571,0.7106,0.3535,-1.0000,0.3519,0.2609
4,7,A_gland_PCA7_Ridge_a20,0.3568,0.7105,0.3537,-1.0000,0.3519,0.2609
4,7,A_gland_PCA7_Ridge_a50,0.3559,0.7101,0.3542,-1.0000,0.3519,0.2609
4,7,A_gland_PCA7_Ridge_a100,0.3545,0.7102,0.3557,-1.0000,0.3519,0.2609
4,7,A_gland_PCA7_Ridge_a200,0.3515,0.7102,0.3587,-1.0000,0.3519,0.2609
4,7,A_gland_PCA8_Ridge_a1,0.3213,0.7084,0.3871,-1.0000,0.3519,0.2609
4,7,A_gland_PCA8_Ridge_a3,0.3214,0.7084,0.3870,-1.0000,0.3519,0.2609
4,7,A_gland_PCA8_Ridge_a5,0.3214,0.7084,0.3870,-1.0000,0.3519,0.2609
4,7,A_gland_PCA8_Ridge_a10,0.3214,0.7084,0.3870,-1.0000,0.3519,0.2609
4,7,A_gland_PCA8_Ridge_a20,0.3213,0.7083,0.3870,-1.0000,0.3519,0.2609
4,7,A_gland_PCA8_Ridge_a50,0.3210,0.7083,0.3873,-1.0000,0.3519,0.2609
4,7,A_gland_PCA8_Ridge_a100,0.3206,0.7085,0.3878,-1.0000,0.3519,0.2609
4,7,A_gland_PCA8_Ridge_a200,0.3196,0.7086,0.3890,-1.0000,0.3519,0.2609
4,7,A_gland_PCA10_Ridge_a1,0.4758,0.8320,0.3561,-1.0000,0.4149,0.3846
4,7,A_gland_PCA10_Ridge_a3,0.4756,0.8320,0.3564,-1.0000,0.4149,0.3846
4,7,A_gland_PCA10_Ridge_a5,0.4752,0.8321,0.3569,-1.0000,0.4149,0.3846
4,7,A_gland_PCA10_Ridge_a10,0.4746,0.8321,0.3575,-1.0000,0.4149,0.3846
4,7,A_gland_PCA10_Ridge_a20,0.4736,0.8316,0.3580,-1.0000,0.4149,0.3846
4,7,A_gland_PCA10_Ridge_a50,0.4708,0.8310,0.3602,-1.0000,0.4149,0.3846
4,7,A_gland_PCA10_Ridge_a100,0.4658,0.8300,0.3642,-1.0000,0.4149,0.3846
4,7,A_gland_PCA10_Ridge_a200,0.4577,0.8273,0.3696,-1.0000,0.3996,0.3333
4,7,A_gland_PCA12_Ridge_a1,0.4756,0.8366,0.3610,-1.0000,0.4470,0.4286
4,7,A_gland_PCA12_Ridge_a3,0.4757,0.8366,0.3609,-1.0000,0.4470,0.4286
4,7,A_gland_PCA12_Ridge_a5,0.4756,0.8365,0.3610,-1.0000,0.4470,0.4286
4,7,A_gland_PCA12_Ridge_a10,0.4753,0.8365,0.3612,-1.0000,0.4470,0.4286
4,7,A_gland_PCA12_Ridge_a20,0.4750,0.8363,0.3613,-1.0000,0.3949,0.3704
4,7,A_gland_PCA12_Ridge_a50,0.4734,0.8358,0.3624,-1.0000,0.3949,0.3704
4,7,A_gland_PCA12_Ridge_a100,0.4708,0.8347,0.3639,-1.0000,0.3949,0.3704
4,7,A_gland_PCA12_Ridge_a200,0.4647,0.8318,0.3671,-1.0000,0.4416,0.4000
4,7,A_gland_PCA15_Ridge_a1,0.4831,0.8690,0.3859,-1.0000,0.4717,0.4242
4,7,A_gland_PCA15_Ridge_a3,0.4830,0.8689,0.3859,-1.0000,0.4717,0.4242
4,7,A_gland_PCA15_Ridge_a5,0.4833,0.8688,0.3855,-1.0000,0.4717,0.4242
4,7,A_gland_PCA15_Ridge_a10,0.4840,0.8687,0.3848,-1.0000,0.4717,0.4242
4,7,A_gland_PCA15_Ridge_a20,0.4849,0.8683,0.3834,-1.0000,0.4717,0.4242
4,7,A_gland_PCA15_Ridge_a50,0.4867,0.8671,0.3804,-1.0000,0.4717,0.4242
4,7,A_gland_PCA15_Ridge_a100,0.4891,0.8652,0.3762,-1.0000,0.5013,0.4375
4,7,A_gland_PCA15_Ridge_a200,0.4913,0.8619,0.3706,-1.0000,0.5284,0.4516
4,7,A_gland_PCA20_Ridge_a100,0.6376,0.9411,0.3035,-1.0000,0.5333,0.5333
4,7,A_gland_PCA20_Ridge_a200,0.6214,0.9353,0.3139,-1.0000,0.5333,0.5333
4,7,B_tumor_PCA3_Ridge_a0.1,0.1915,0.5423,0.3508,-1.0000,0.1538,0.0000
4,7,B_tumor_PCA3_Ridge_a1,0.1913,0.5422,0.3510,-1.0000,0.1538,0.0000
4,7,B_tumor_PCA3_Ridge_a3,0.1913,0.5422,0.3509,-1.0000,0.1538,0.0000
4,7,B_tumor_PCA3_Ridge_a5,0.1913,0.5422,0.3509,-1.0000,0.1538,0.0000
4,7,B_tumor_PCA3_Ridge_a10,0.1911,0.5422,0.3510,-1.0000,0.1538,0.0000
4,7,B_tumor_PCA3_Ridge_a20,0.1908,0.5420,0.3512,-1.0000,0.1538,0.0000
4,7,B_tumor_PCA3_Ridge_a50,0.1899,0.5417,0.3518,-1.0000,0.1538,0.0000
4,7,B_tumor_PCA3_Ridge_a100,0.1885,0.5412,0.3527,-1.0000,0.1538,0.0000
4,7,B_tumor_PCA3_Ridge_a200,0.1855,0.5401,0.3546,-1.0000,0.1538,0.0000
4,7,B_tumor_PCA7_Ridge_a0.1,0.3037,0.6710,0.3673,-1.0000,0.2880,0.2308
4,7,B_tumor_PCA7_Ridge_a1,0.3035,0.6710,0.3675,-1.0000,0.2880,0.2308
4,7,B_tumor_PCA7_Ridge_a3,0.3038,0.6710,0.3672,-1.0000,0.2880,0.2308
4,7,B_tumor_PCA7_Ridge_a5,0.3038,0.6710,0.3672,-1.0000,0.2880,0.2308
4,7,B_tumor_PCA7_Ridge_a10,0.3039,0.6710,0.3671,-1.0000,0.2880,0.2308
4,7,B_tumor_PCA7_Ridge_a20,0.3043,0.6710,0.3667,-1.0000,0.3105,0.2400
4,7,B_tumor_PCA7_Ridge_a50,0.3052,0.6711,0.3659,-1.0000,0.3105,0.2400
4,7,B_tumor_PCA7_Ridge_a100,0.3068,0.6712,0.3644,-1.0000,0.3105,0.2400
4,7,B_tumor_PCA7_Ridge_a200,0.3091,0.6710,0.3620,-1.0000,0.3105,0.2400
4,7,B_tumor_PCA8_Ridge_a0.1,0.3452,0.8006,0.4553,-1.0000,0.3392,0.2963
4,7,B_tumor_PCA8_Ridge_a1,0.3452,0.8005,0.4553,-1.0000,0.3392,0.2963
4,7,B_tumor_PCA8_Ridge_a3,0.3453,0.8005,0.4552,-1.0000,0.3392,0.2963
4,7,B_tumor_PCA8_Ridge_a5,0.3453,0.8004,0.4552,-1.0000,0.2880,0.2308
4,7,B_tumor_PCA8_Ridge_a10,0.3453,0.8003,0.4550,-1.0000,0.2880,0.2308
4,7,B_tumor_PCA8_Ridge_a20,0.3454,0.8002,0.4548,-1.0000,0.3105,0.2400
4,7,B_tumor_PCA8_Ridge_a50,0.3458,0.7996,0.4538,-1.0000,0.3105,0.2400
4,7,B_tumor_PCA8_Ridge_a100,0.3462,0.7986,0.4523,-1.0000,0.3105,0.2400
4,7,B_tumor_PCA8_Ridge_a200,0.3468,0.7962,0.4494,-1.0000,0.3105,0.2400
4,7,B_tumor_PCA15_Ridge_a0.1,0.5799,0.9007,0.3208,-1.0000,0.5643,0.5000
4,7,B_tumor_PCA15_Ridge_a1,0.5799,0.9007,0.3209,-1.0000,0.5643,0.5000
4,7,B_tumor_PCA15_Ridge_a3,0.5799,0.9008,0.3209,-1.0000,0.5643,0.5000
4,7,B_tumor_PCA15_Ridge_a5,0.5799,0.9007,0.3209,-1.0000,0.5643,0.5000
4,7,B_tumor_PCA15_Ridge_a10,0.5798,0.9007,0.3209,-1.0000,0.5643,0.5000
4,7,B_tumor_PCA15_Ridge_a20,0.5798,0.9007,0.3208,-1.0000,0.5643,0.5000
4,7,B_tumor_PCA15_Ridge_a50,0.5793,0.9002,0.3209,-1.0000,0.5228,0.4516
4,7,B_tumor_PCA15_Ridge_a100,0.5781,0.8989,0.3207,-1.0000,0.5228,0.4516
4,7,B_tumor_PCA15_Ridge_a200,0.5743,0.8945,0.3202,-1.0000,0.4048,0.2857
4,7,B_tumor_PCA20_Ridge_a0.1,0.4867,0.9136,0.4269,-1.0000,0.4163,0.4706
4,7,B_tumor_PCA20_Ridge_a1,0.4870,0.9136,0.4266,-1.0000,0.4163,0.4706
4,7,B_tumor_PCA20_Ridge_a3,0.4877,0.9135,0.4259,-1.0000,0.4163,0.4706
4,7,B_tumor_PCA20_Ridge_a5,0.4884,0.9135,0.4252,-1.0000,0.4163,0.4706
4,7,B_tumor_PCA20_Ridge_a10,0.4900,0.9135,0.4235,-1.0000,0.4470,0.4848
4,7,B_tumor_PCA20_Ridge_a20,0.4930,0.9134,0.4204,-1.0000,0.4470,0.4848
4,7,B_tumor_PCA20_Ridge_a50,0.5005,0.9129,0.4124,-1.0000,0.4470,0.4848
4,7,B_tumor_PCA20_Ridge_a100,0.5104,0.9111,0.4008,-1.0000,0.4107,0.4375
4,7,B_tumor_PCA20_Ridge_a200,0.5252,0.9058,0.3806,-1.0000,0.4651,0.4667
4,7,C_combined_PCA7_Ridge_a1,0.4007,0.7240,0.3233,-1.0000,0.3484,0.1667
4,7,C_combined_PCA7_Ridge_a5,0.4011,0.7238,0.3227,-1.0000,0.3484,0.1667
4,7,C_combined_PCA7_Ridge_a10,0.4005,0.7238,0.3233,-1.0000,0.3484,0.1667
4,7,C_combined_PCA7_Ridge_a20,0.4005,0.7237,0.3231,-1.0000,0.3484,0.1667
4,7,C_combined_PCA7_Ridge_a50,0.4006,0.7233,0.3226,-1.0000,0.3484,0.1667
4,7,C_combined_PCA7_Ridge_a100,0.3999,0.7232,0.3233,-1.0000,0.3484,0.1667
4,7,C_combined_PCA7_Ridge_a200,0.3994,0.7218,0.3223,-1.0000,0.3484,0.1667
4,7,C_combined_PCA7_Ridge_a500,0.3972,0.7192,0.3220,-1.0000,0.3484,0.1667
4,7,C_combined_PCA8_Ridge_a1,0.3263,0.7231,0.3968,-1.0000,0.3295,0.1600
4,7,C_combined_PCA8_Ridge_a5,0.3267,0.7231,0.3964,-1.0000,0.3295,0.1600
4,7,C_combined_PCA8_Ridge_a10,0.3263,0.7230,0.3968,-1.0000,0.3295,0.1600
4,7,C_combined_PCA8_Ridge_a20,0.3263,0.7229,0.3966,-1.0000,0.3295,0.1600
4,7,C_combined_PCA8_Ridge_a50,0.3271,0.7225,0.3954,-1.0000,0.3295,0.1600
4,7,C_combined_PCA8_Ridge_a100,0.3280,0.7219,0.3939,-1.0000,0.3295,0.1600
4,7,C_combined_PCA8_Ridge_a200,0.3293,0.7210,0.3917,-1.0000,0.3295,0.1600
4,7,C_combined_PCA8_Ridge_a500,0.3321,0.7179,0.3857,-1.0000,0.3295,0.1600
4,7,C_combined_PCA15_Ridge_a1,0.5274,0.8776,0.3502,-1.0000,0.4482,0.3448
4,7,C_combined_PCA15_Ridge_a5,0.5275,0.8775,0.3500,-1.0000,0.4482,0.3448
4,7,C_combined_PCA15_Ridge_a10,0.5278,0.8776,0.3497,-1.0000,0.4482,0.3448
4,7,C_combined_PCA15_Ridge_a20,0.5277,0.8775,0.3497,-1.0000,0.4482,0.3448
4,7,C_combined_PCA15_Ridge_a50,0.5285,0.8770,0.3485,-1.0000,0.4482,0.3448
4,7,C_combined_PCA15_Ridge_a100,0.5289,0.8765,0.3475,-1.0000,0.3553,0.3077
4,7,C_combined_PCA15_Ridge_a200,0.5292,0.8752,0.3460,-1.0000,0.3553,0.3077
4,7,C_combined_PCA15_Ridge_a500,0.5280,0.8699,0.3420,-1.0000,0.3749,0.3200
4,7,C_combined_PCA20_Ridge_a1,0.4272,0.9336,0.5065,-1.0000,0.3130,0.2941
4,7,C_combined_PCA20_Ridge_a5,0.4276,0.9336,0.5060,-1.0000,0.3130,0.2941
4,7,C_combined_PCA20_Ridge_a10,0.4281,0.9334,0.5053,-1.0000,0.3130,0.2941
4,7,C_combined_PCA20_Ridge_a20,0.4292,0.9332,0.5040,-1.0000,0.3432,0.3030
4,7,C_combined_PCA20_Ridge_a50,0.4322,0.9324,0.5002,-1.0000,0.3278,0.2581
4,7,C_combined_PCA20_Ridge_a100,0.4376,0.9308,0.4932,-1.0000,0.3536,0.2667
4,7,C_combined_PCA20_Ridge_a200,0.4481,0.9272,0.4791,-1.0000,0.3536,0.2667
4,7,C_combined_PCA20_Ridge_a500,0.4685,0.9172,0.4487,-1.0000,0.3791,0.2759
4,7,D_gland_highreg_PCA5_Ridge_a200,0.1368,0.5307,0.3939,-1.0000,0.2360,0.0000
4,7,D_gland_highreg_PCA5_Ridge_a500,0.1334,0.5298,0.3964,-1.0000,0.2360,0.0000
4,7,D_gland_highreg_PCA5_Ridge_a1000,0.1262,0.5270,0.4008,-1.0000,0.1709,-0.0952
4,7,D_gland_highreg_PCA7_Ridge_a200,0.3516,0.7102,0.3587,-1.0000,0.3519,0.2609
4,7,D_gland_highreg_PCA7_Ridge_a500,0.3427,0.7086,0.3659,-1.0000,0.3519,0.2609
4,7,D_gland_highreg_PCA7_Ridge_a1000,0.3284,0.7018,0.3734,-1.0000,0.2967,0.1818
4,7,D_gland_highreg_PCA8_Ridge_a200,0.3196,0.7086,0.3889,-1.0000,0.3519,0.2609
4,7,D_gland_highreg_PCA8_Ridge_a500,0.3153,0.7071,0.3918,-1.0000,0.3519,0.2609
4,7,D_gland_highreg_PCA8_Ridge_a1000,0.3060,0.7006,0.3946,-1.0000,0.3519,0.2609
4,7,D_gland_highreg_PCA10_Ridge_a200,0.4577,0.8273,0.3697,-1.0000,0.3996,0.3333
4,7,D_gland_highreg_PCA10_Ridge_a500,0.4348,0.8182,0.3834,-1.0000,0.3519,0.2609
4,7,D_gland_highreg_PCA10_Ridge_a1000,0.4052,0.8079,0.4027,-1.0000,0.2967,0.1818
4,8,gland_emb_PCA20_Ridge_a1,0.6571,0.9466,0.2895,0.5874,0.6071,0.6250
4,8,gland_emb_PCA20_Ridge_a5,0.6562,0.9464,0.2901,0.5862,0.6071,0.6250
4,8,blend_w0.8_SetB_top3_Ridge_a10.0,0.6541,0.9422,0.2881,0.5850,0.5333,0.5333
4,8,gland_emb_PCA20_Ridge_a10,0.6552,0.9461,0.2910,0.5847,0.6071,0.6250
4,8,blend_w0.8_SetB_top3_Ridge_a3.0,0.6536,0.9418,0.2882,0.5844,0.5333,0.5333
4,8,blend_w0.8_SetB_top3_Ridge_a1.0,0.6526,0.9417,0.2891,0.5830,0.5333,0.5333
4,8,blend_w0.8_SetB_top3_Ridge_a0.5,0.6519,0.9417,0.2898,0.5820,0.5333,0.5333
4,8,gland_emb_PCA20_Ridge_a20,0.6530,0.9456,0.2926,0.5817,0.6071,0.6250
4,8,blend_w0.8_SetB_top3_Ridge_a0.1,0.6507,0.9415,0.2908,0.5803,0.5333,0.5333
4,8,blend_w0.7_SetB_top3_Ridge_a10.0,0.6480,0.9351,0.2871,0.5795,0.4927,0.4828
4,8,blend_w0.7_SetB_top3_Ridge_a3.0,0.6465,0.9339,0.2873,0.5779,0.5333,0.5333
4,8,blend_w0.7_SetB_top3_Ridge_a1.0,0.6446,0.9334,0.2888,0.5753,0.5333,0.5333
4,8,blend_w0.7_SetB_top3_Ridge_a0.5,0.6433,0.9332,0.2898,0.5734,0.5333,0.5333
4,8,blend_w0.7_SetB_top3_Ridge_a0.1,0.6413,0.9327,0.2915,0.5705,0.5333,0.5333
4,8,blend_w0.6_SetB_top3_Ridge_a10.0,0.6373,0.9224,0.2851,0.5698,0.4927,0.4828
4,8,blend_w0.6_SetB_top3_Ridge_a3.0,0.6345,0.9198,0.2853,0.5668,0.4927,0.4828
4,8,blend_w0.6_SetB_top3_Ridge_a1.0,0.6314,0.9188,0.2874,0.5627,0.4927,0.4828
4,8,blend_w0.6_SetB_top3_Ridge_a0.5,0.6293,0.9182,0.2889,0.5599,0.4927,0.4828
4,8,blend_w0.6_SetB_top3_Ridge_a0.1,0.6261,0.9173,0.2912,0.5555,0.4470,0.4286
4,8,blend_w0.5_SetB_top3_Ridge_a10.0,0.6205,0.9015,0.2810,0.5550,0.4074,0.3333
4,8,blend_w0.5_SetB_top3_Ridge_a3.0,0.6159,0.8970,0.2811,0.5504,0.3620,0.3077
4,8,blend_w0.5_SetB_top3_Ridge_a1.0,0.6115,0.8952,0.2837,0.5447,0.3620,0.3077
4,8,blend_w0.5_SetB_top3_Ridge_a0.5,0.6086,0.8943,0.2857,0.5408,0.4070,0.3704
4,8,blend_w0.5_SetB_top3_Ridge_a0.1,0.6041,0.8927,0.2886,0.5348,0.4470,0.4286
4,8,blend_w0.4_SetB_top3_Ridge_a10.0,0.5957,0.8684,0.2727,0.5343,0.4074,0.3333
4,8,blend_w0.4_SetB_top3_Ridge_a3.0,0.5896,0.8620,0.2724,0.5285,0.3392,0.2963
4,8,blend_w0.4_SetB_top3_Ridge_a1.0,0.5840,0.8596,0.2756,0.5212,0.3817,0.3571
4,8,blend_w0.4_SetB_top3_Ridge_a0.5,0.5803,0.8582,0.2780,0.5163,0.3817,0.3571
4,8,blend_w0.4_SetB_top3_Ridge_a0.1,0.5744,0.8559,0.2815,0.5087,0.4070,0.3704
4,8,blend_w0.3_SetB_top3_Ridge_a10.0,0.5614,0.8184,0.2571,0.5078,0.3851,0.3200
4,8,blend_w0.3_SetB_top3_Ridge_a3.0,0.5546,0.8108,0.2562,0.5015,0.3851,0.3200
4,8,blend_w0.3_SetB_top3_Ridge_a1.0,0.5482,0.8082,0.2601,0.4931,0.3817,0.3571
4,8,blend_w0.3_SetB_top3_Ridge_a0.5,0.5438,0.8068,0.2629,0.4874,0.3817,0.3571
4,8,blend_w0.3_SetB_top3_Ridge_a0.1,0.5369,0.8039,0.2670,0.4785,0.3303,0.2963
4,8,SetB_top3_Ridge_a3.0,0.4002,0.5339,0.1337,0.4002,0.3749,0.3200
4,8,SetB_top3_Ridge_a10.0,0.3972,0.5242,0.1270,0.3972,0.3298,0.2500
4,8,SetB_top3_Ridge_a1.0,0.3968,0.5407,0.1439,0.3968,0.3356,0.2963
4,8,SetB_top3_Ridge_a0.5,0.3932,0.5431,0.1499,0.3932,0.3356,0.2963
4,8,SetB_top3_Ridge_a0.1,0.3867,0.5442,0.1575,0.3829,0.3096,0.2857
4,8,SetB_top3_Ridge_a0.01,0.3843,0.5441,0.1598,0.3794,0.3096,0.2857
4,8,SetC2_Ridge_a0.01,0.3647,0.5160,0.1512,0.3641,0.3303,0.2963
4,8,SetC2_Ridge_a0.1,0.3645,0.5160,0.1515,0.3637,0.3303,0.2963
4,8,SetC2_Ridge_a0.5,0.3633,0.5161,0.1528,0.3619,0.3303,0.2963
4,8,SetC2_Ridge_a1.0,0.3618,0.5161,0.1543,0.3596,0.3303,0.2963
4,8,SetC2_Ridge_a3.0,0.3597,0.5155,0.1558,0.3568,0.3553,0.3077
4,8,SetC2_Ridge_a10.0,0.3546,0.5097,0.1551,0.3520,0.2647,0.1739
4,8,SetB_top4_Ridge_a10.0,0.3577,0.5256,0.1679,0.3487,0.3298,0.2500
4,8,SetC_domain_Ridge_a0.01,0.3559,0.5262,0.1703,0.3457,0.3558,0.2222
4,8,SetC_domain_Ridge_a0.1,0.3558,0.5262,0.1704,0.3456,0.3558,0.2222
4,8,SetC_domain_Ridge_a0.5,0.3552,0.5262,0.1709,0.3448,0.3558,0.2222
4,8,SetC_domain_Ridge_a1.0,0.3545,0.5261,0.1716,0.3437,0.3553,0.3077
4,8,SetB_top4_Ridge_a3.0,0.3568,0.5366,0.1799,0.3418,0.3749,0.3200
4,8,SetC_domain_Ridge_a3.0,0.3511,0.5256,0.1745,0.3388,0.3553,0.3077
4,8,SetC_domain_Ridge_a10.0,0.3464,0.5239,0.1775,0.3327,0.3298,0.2500
4,8,SetB_top4_Ridge_a1.0,0.3490,0.5413,0.1923,0.3278,0.3553,0.3077
4,8,SetB_top4_Ridge_a0.5,0.3426,0.5431,0.2006,0.3173,0.3356,0.2963
4,8,SetA_EN_a0.1_l0.9,0.3326,0.5317,0.1990,0.3081,0.2783,0.1739
4,8,single_gland_patch_fraction_Ridge_a0.1,0.3042,0.4157,0.1114,0.3042,0.1772,0.0833
4,8,single_gland_patch_fraction_Ridge_a1.0,0.3028,0.4155,0.1126,0.3028,0.1772,0.0833
4,8,SetB_top4_Ridge_a0.1,0.3306,0.5443,0.2137,0.2987,0.2885,0.2759
4,8,SetB_top4_Ridge_a0.01,0.3256,0.5441,0.2185,0.2914,0.2885,0.2759
4,8,SetA_EN_a0.1_l0.7,0.3217,0.5368,0.2151,0.2892,0.3298,0.2500
4,8,single_tumor_median_nn_dist_Ridge_a0.1,0.2797,0.4048,0.1251,0.2797,0.2434,0.1667
4,8,single_tumor_median_nn_dist_Ridge_a1.0,0.2772,0.4048,0.1276,0.2772,0.2647,0.1739
4,8,single_tumor_mean_nn_dist_Ridge_a0.1,0.2736,0.3962,0.1226,0.2736,0.1997,0.0870
4,8,single_tumor_mean_nn_dist_Ridge_a1.0,0.2711,0.3962,0.1251,0.2711,0.1997,0.0870
4,8,SetA_EN_a0.1_l0.5,0.3023,0.5401,0.2379,0.2583,0.3356,0.2963
4,8,SetA_EN_a0.5_l0.3,0.2720,0.5247,0.2527,0.2207,0.2315,0.0952
4,8,SetA_EN_a0.1_l0.3,0.2597,0.5453,0.2856,0.1919,0.3356,0.2963
4,8,single_tumor_std_nn_dist_Ridge_a0.1,0.0195,0.2627,0.2432,-0.0272,0.1709,-0.0952
4,8,single_tumor_std_nn_dist_Ridge_a1.0,0.0154,0.2627,0.2473,-0.0332,0.1667,0.0000
4,8,single_tumor_cell_density_Ridge_a0.1,0.0020,0.2278,0.2258,-0.0359,0.1538,0.0000
4,8,single_tumor_cell_density_Ridge_a1.0,-0.0021,0.2278,0.2298,-0.0420,0.1538,0.0000
4,8,SetA_all9_Ridge_a0.01,0.0122,0.5577,0.5455,-1.0000,0.2857,0.0625
4,8,SetA_all9_Ridge_a0.1,0.0348,0.5575,0.5228,-1.0000,0.2857,0.0625
4,8,SetA_all9_Ridge_a0.5,0.0772,0.5565,0.4793,-1.0000,0.2889,0.2000
